Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
4244,27,3,2,1,1,8,1,0,6,2,2,0,1,0,0,2,0,0,0
4245,29,1,2,5,1,2,5,1,3,1,5,1,2,0,1,1,0,5,1
4246,28,1,0,6,0,4,5,1,2,2,1,1,1,0,1,0,1,2,1
4247,29,0,2,6,0,2,3,1,1,0,5,0,1,2,0,2,1,0,0
4248,15,0,1,3,0,6,3,0,1,0,2,1,2,2,1,0,1,3,1
4249,29,1,2,2,1,8,2,0,3,0,1,0,1,2,1,0,1,0,1
4250,23,0,1,1,0,5,1,1,4,1,1,0,2,2,0,1,1,1,1
4251,15,2,0,0,0,5,5,1,3,0,3,0,2,0,1,1,0,3,1
4252,27,0,0,2,0,7,5,0,5,2,2,1,4,2,1,2,1,4,0
4253,28,2,1,3,0,2,4,0,4,0,2,0,5,0,0,1,1,2,1
4254,23,0,0,4,0,3,2,0,0,1,4,1,5,0,0,0,0,0,0
4255,20,2,2,0,0,5,5,0,4,2,1,0,4,2,1,2,1,0,0
4256,16,0,1,4,0,4,4,0,3,2,2,0,1,2,1,1,0,4,1
4257,21,3,1,0,1,8,4,0,3,2,2,0,1,1,1,2,0,2,1
4258,16,1,0,3,0,7,1,0,3,1,1,1,4,2,0,1,0,1,1
4259,25,3,2,4,0,3,2,0,3,2,2,1,1,1,1,2,1,2,0
4260,18,0,0,0,1,10,3,1,6,1,3,1,1,2,0,0,0,4,1
4261,24,3,0,6,0,2,4,0,5,2,5,1,5,0,1,2,0,2,1
4262,23,0,1,3,0,10,3,1,4,1,1,0,1,2,1,0,0,3,1
4263,20,0,0,4,1,10,5,1,3,1,5,1,2,1,0,2,0,1,1
4264,24,0,0,2,1,7,2,0,5,0,3,1,5,0,0,0,0,3,1
4265,14,1,0,6,1,5,5,1,2,0,3,1,5,2,1,0,0,5,1
4266,24,0,2,1,0,10,3,1,1,0,4,0,1,2,1,1,0,3,0
4267,18,0,0,4,0,10,2,1,2,0,2,0,4,1,0,0,0,0,0
4268,28,2,0,6,0,7,4,0,4,2,2,1,5,2,1,2,0,5,1
4269,22,3,2,2,0,6,2,0,3,2,3,1,3,2,1,2,1,3,1
4270,20,1,2,4,1,2,2,0,6,0,5,0,4,1,0,1,1,2,1
4271,18,2,2,5,0,4,2,1,6,0,4,0,1,0,0,0,0,4,1
4272,22,3,2,3,0,0,1,0,4,2,1,0,3,0,1,0,0,4,1
4273,25,3,0,3,1,1,5,0,4,0,4,0,5,2,0,2,1,3,0
4274,24,1,0,5,0,8,5,0,1,1,4,1,5,0,0,2,1,1,1
4275,30,1,2,5,0,5,5,1,6,1,1,1,4,1,0,0,1,2,1
4276,25,2,0,3,0,6,3,1,1,0,2,0,3,1,0,2,1,3,0
4277,15,1,0,3,0,5,5,1,1,1,1,1,5,2,0,1,0,0,0
4278,29,1,0,5,1,9,1,1,2,0,3,0,4,0,0,2,1,1,0
4279,15,1,1,5,1,10,4,1,2,1,1,1,5,0,0,0,0,5,0
4280,25,0,1,2,0,7,3,0,5,0,4,0,5,2,1,1,0,3,0
4281,30,3,0,2,1,4,1,0,0,1,3,1,2,2,0,2,0,1,0
4282,18,1,0,5,1,0,4,0,6,0,3,0,3,0,1,0,1,1,0
4283,18,0,1,2,0,7,3,1,2,2,5,0,3,2,1,1,1,2,1
4284,21,0,0,4,0,4,5,1,1,1,1,0,3,2,1,0,1,0,1
4285,24,3,2,6,0,9,2,1,4,1,3,0,1,1,1,2,0,1,1
4286,25,3,0,0,1,10,2,0,3,2,2,0,5,1,0,1,0,4,0
4287,17,1,0,5,1,9,4,0,1,1,3,1,4,0,1,0,1,0,1
4288,30,2,1,0,1,8,5,1,2,0,3,1,3,2,1,0,0,2,0
4289,29,0,1,5,1,10,3,0,2,1,3,0,5,0,0,1,1,5,0
4290,13,1,0,1,0,9,3,1,1,0,2,1,3,1,0,0,1,5,1
4291,19,2,1,2,1,5,1,0,2,2,1,0,2,0,0,2,1,1,0
4292,12,1,2,0,0,8,5,1,3,1,4,0,5,1,0,2,0,3,0
4293,29,2,2,1,1,3,2,1,1,2,1,0,5,1,0,2,1,0,0
4294,26,2,0,1,0,7,4,1,0,0,5,1,5,1,0,1,1,2,0
4295,24,1,0,1,0,1,1,1,6,2,1,0,3,0,0,0,1,0,1
4296,27,3,0,6,0,8,2,0,6,0,4,1,4,1,1,0,1,2,1
4297,25,3,2,2,0,7,2,1,2,2,2,1,1,1,0,0,0,2,0
4298,22,1,0,4,1,9,4,1,0,0,4,0,2,0,0,0,1,3,1
4299,13,3,1,0,0,2,2,1,6,2,3,1,3,1,1,1,0,0,1
4300,26,0,2,1,0,2,5,1,1,0,1,0,4,0,1,0,1,1,0
4301,23,3,2,1,1,7,5,0,5,0,4,0,1,1,1,2,1,4,1
4302,12,0,0,2,1,7,1,0,3,0,2,0,3,0,1,1,1,0,1
4303,29,0,0,5,0,2,3,1,4,0,2,1,5,0,0,0,1,3,0
4304,16,2,0,3,1,4,4,0,5,1,5,0,4,1,0,0,0,0,0
4305,18,2,1,1,0,9,2,1,5,1,4,0,4,2,1,2,0,0,0
4306,23,3,2,3,1,5,3,1,4,2,5,0,5,0,1,2,1,4,1
4307,14,2,1,4,0,5,1,0,1,1,5,1,4,0,0,2,0,5,1
4308,15,3,2,1,0,2,1,1,3,2,5,1,4,1,0,2,0,3,0
4309,21,3,2,5,1,5,1,0,2,1,1,0,4,1,1,1,0,1,1
4310,21,2,2,5,1,5,1,0,4,2,4,0,1,1,0,2,1,3,0
4311,24,1,2,4,1,8,3,1,6,1,1,1,2,0,1,2,0,2,1
4312,20,2,1,0,0,2,4,1,5,0,4,0,2,1,1,0,1,3,0
4313,20,0,0,2,1,9,4,0,1,2,5,1,3,0,0,0,1,1,1
4314,28,1,2,4,1,6,3,0,4,1,5,1,1,2,0,2,1,1,1
4315,28,1,1,4,1,4,3,0,6,1,3,1,4,1,1,2,0,0,0
4316,16,1,1,5,0,3,1,1,3,2,1,0,3,2,0,1,1,1,1
4317,13,2,0,6,1,8,2,1,4,0,4,1,2,2,1,2,0,1,1
4318,20,2,1,1,0,2,2,0,0,0,5,0,2,0,1,2,0,5,0
4319,30,1,1,5,1,5,2,0,2,1,4,0,3,1,1,0,1,5,0
4320,28,3,1,4,0,9,4,0,6,0,1,1,1,0,0,1,1,1,1
4321,16,2,2,0,0,7,3,0,3,2,1,1,1,0,0,1,1,5,0
4322,22,2,2,0,0,5,4,1,4,2,4,0,5,1,0,2,0,5,1
4323,27,2,2,4,0,6,1,1,3,2,1,1,1,0,0,0,1,0,0
4324,19,0,0,0,0,10,3,0,1,1,3,1,2,1,1,2,1,2,1
4325,17,2,1,0,1,3,3,0,0,2,2,1,4,0,0,1,1,0,1
4326,26,3,0,6,0,8,3,1,5,1,3,0,1,1,0,2,0,0,0
4327,15,2,2,2,0,6,2,0,6,2,5,0,2,2,1,2,0,3,0
4328,25,3,0,0,0,5,1,0,4,1,4,1,1,1,0,2,0,5,0
4329,13,3,1,5,0,2,1,0,6,1,3,1,1,0,1,0,0,5,1
4330,18,0,0,0,0,2,2,0,2,0,3,0,1,1,0,2,0,5,0
4331,18,1,0,6,0,6,4,1,3,1,1,0,3,0,0,1,0,1,1
4332,19,2,1,1,0,6,4,1,3,1,3,1,5,2,1,0,1,5,0
4333,28,2,1,4,1,1,1,1,6,1,1,0,3,1,0,1,0,5,1
4334,22,0,0,1,1,7,5,1,6,0,5,1,1,0,0,0,1,1,1
4335,22,1,1,4,0,2,3,0,5,2,2,0,3,2,0,0,0,3,1
4336,19,3,0,6,0,7,1,1,1,1,4,0,2,0,0,1,1,0,0
4337,23,0,1,4,1,1,4,1,0,0,2,0,3,0,1,0,0,1,1
4338,23,2,2,0,0,4,5,1,5,0,5,1,1,0,0,0,0,1,1
4339,20,1,2,5,1,7,3,0,0,1,4,0,2,1,0,0,1,4,0
4340,27,3,1,5,0,2,5,1,2,1,1,0,2,1,1,0,1,4,0
4341,20,0,0,3,1,1,5,1,2,0,2,1,1,0,1,2,0,4,1
4342,22,0,0,5,1,4,3,1,3,0,1,1,4,0,1,1,1,5,1
4343,14,1,2,0,1,9,3,0,2,1,4,1,3,1,0,1,1,4,1
4344,28,3,1,2,0,2,4,1,1,1,2,0,5,0,1,1,0,0,0
4345,17,3,0,6,1,1,3,1,1,1,4,1,3,0,0,0,0,5,1
4346,16,0,1,3,0,7,4,1,6,0,1,0,5,0,0,0,1,3,0
4347,21,2,0,6,1,10,1,1,2,0,2,1,4,0,0,0,0,0,0
4348,28,0,0,4,1,3,4,1,4,1,1,1,3,1,1,2,0,3,1
4349,14,2,1,2,1,7,4,1,4,1,4,1,3,2,0,2,1,0,0
4350,29,2,0,0,0,9,2,1,0,0,5,0,4,0,1,2,0,1,0
4351,12,3,1,2,0,4,3,0,5,2,3,1,3,0,1,2,1,4,0
4352,15,1,1,4,0,4,4,0,6,1,3,1,4,2,0,1,1,3,1
4353,30,0,0,0,0,3,3,1,4,1,4,1,5,0,0,0,1,4,1
4354,14,1,1,5,0,5,5,0,2,2,1,0,2,2,1,1,0,0,0
4355,21,2,1,0,0,1,2,0,4,2,5,1,5,1,1,0,0,4,0
4356,15,1,0,0,1,6,5,0,6,1,5,1,4,1,0,2,1,0,0
4357,13,3,1,5,0,8,4,0,2,2,1,0,1,2,0,1,1,5,0
4358,19,3,2,2,0,0,3,1,3,2,3,0,5,0,1,0,0,3,1
4359,29,3,1,3,1,5,2,1,6,1,1,1,1,2,1,2,0,1,0
4360,25,0,1,0,0,7,4,0,4,2,2,0,2,1,0,1,1,3,0
4361,21,1,2,0,0,0,5,1,2,2,3,1,3,1,0,0,0,0,0
4362,26,0,2,3,1,5,1,1,6,1,5,0,5,0,1,2,1,2,1
4363,25,3,0,5,0,8,5,1,5,0,1,0,2,1,1,1,0,4,0
4364,18,3,1,5,0,0,1,1,0,1,4,1,2,1,0,0,1,1,1
4365,25,2,0,0,0,7,5,0,2,2,3,1,5,2,1,2,1,4,0
4366,18,3,2,6,0,5,4,1,6,0,3,1,3,0,0,2,0,5,1
4367,28,1,1,3,1,8,4,0,4,1,5,1,1,2,0,0,1,3,1
4368,22,3,1,4,0,7,4,1,6,2,3,0,4,1,1,2,1,1,0
4369,13,1,0,1,0,5,1,1,4,0,2,1,2,2,0,1,0,3,1
4370,21,1,2,5,0,7,5,1,3,0,4,1,4,0,0,1,0,0,1
4371,20,2,2,2,0,7,5,0,2,2,1,1,2,2,0,0,1,0,1
4372,24,2,1,2,0,9,4,0,2,1,4,1,5,1,1,2,1,5,1
4373,30,1,2,3,1,5,5,1,1,0,2,1,5,0,1,0,0,5,1
4374,12,3,1,6,1,7,1,0,4,2,5,1,2,1,1,2,0,2,1
4375,16,2,1,0,0,1,4,0,3,2,1,1,3,1,1,2,1,1,0
4376,21,2,0,2,0,7,1,0,3,2,4,1,1,0,0,0,1,5,1
4377,12,3,1,2,0,5,5,0,6,1,1,0,1,1,1,0,0,1,0
4378,24,0,2,6,1,5,1,0,3,1,3,1,4,1,1,1,1,1,1
4379,24,3,2,2,1,8,2,1,6,1,2,0,4,1,1,2,0,0,1
4380,19,1,0,5,1,0,3,0,1,1,5,1,1,2,0,0,1,3,1
4381,25,2,0,4,1,3,3,0,2,0,5,0,3,0,0,2,0,1,1
4382,25,2,2,1,1,7,5,0,5,1,5,0,2,2,1,0,1,3,0
4383,17,1,1,4,1,1,5,0,2,2,1,1,5,0,0,1,1,1,0
4384,25,1,0,0,0,0,2,1,1,1,4,0,1,2,1,2,1,2,1
4385,26,2,2,1,1,7,3,0,1,0,2,0,4,1,0,1,0,4,1
4386,20,0,1,4,0,10,1,1,6,0,1,1,5,1,0,1,1,1,1
4387,14,3,1,2,1,3,3,1,5,0,5,1,2,2,1,2,1,3,1
4388,30,1,0,5,1,5,5,0,3,0,4,0,2,2,0,1,1,0,1
4389,28,0,2,4,0,0,5,0,3,2,2,0,1,2,1,2,0,5,1
4390,13,1,1,1,0,1,5,0,5,2,4,0,1,2,0,1,0,5,0
4391,28,3,0,2,1,5,1,0,1,0,3,1,5,0,0,1,0,2,0
4392,30,1,1,6,1,10,4,1,4,2,5,1,4,0,0,2,0,5,0
4393,24,0,2,6,0,10,3,1,0,1,4,0,3,2,0,1,1,2,0
4394,24,1,2,4,0,7,3,0,6,2,4,0,3,2,1,2,1,2,0
4395,29,2,0,5,1,10,1,0,0,1,2,1,5,2,1,1,1,2,0
4396,15,3,0,1,0,2,5,1,2,1,2,1,2,0,0,0,1,1,1
4397,16,3,2,0,1,6,1,1,6,0,5,1,5,1,1,1,0,4,0
4398,30,2,0,2,0,10,1,0,4,1,5,0,3,0,1,1,0,3,0
4399,14,2,2,0,1,8,4,0,3,0,1,1,4,0,1,2,1,1,0
4400,20,0,0,0,1,1,1,1,0,0,3,0,3,1,0,1,0,5,0
4401,24,2,2,3,0,3,2,1,2,0,4,1,3,2,1,1,0,2,0
4402,12,2,2,4,0,9,5,1,4,0,4,1,5,1,1,1,0,5,1
4403,19,2,0,4,0,0,3,0,2,2,5,0,1,2,0,1,1,5,1
4404,29,3,0,6,0,3,5,1,6,0,5,1,1,0,0,0,1,2,1
4405,30,3,0,3,0,3,5,1,6,0,2,1,3,1,0,1,0,1,0
4406,29,1,0,2,1,9,2,1,5,1,3,0,5,1,1,2,1,3,0
4407,20,2,0,6,0,5,1,0,2,1,5,0,3,1,1,2,1,1,0
4408,18,3,1,3,0,9,4,0,3,1,3,1,4,1,1,2,1,4,0
4409,21,1,0,4,1,5,5,1,6,1,2,0,2,2,0,0,0,4,1
4410,18,1,2,5,0,2,3,1,0,0,3,0,3,0,0,0,1,5,0
4411,26,3,1,3,0,10,4,0,5,1,3,1,1,0,1,1,1,1,0
4412,22,2,0,6,0,6,1,1,3,1,4,0,5,2,0,1,1,0,0
4413,18,1,1,3,1,3,2,0,5,1,3,1,3,0,1,2,1,2,1
4414,27,3,2,3,0,7,4,0,4,0,3,0,3,0,0,2,1,4,0
4415,15,0,2,6,1,6,1,0,6,2,2,1,2,0,0,2,1,1,1
4416,17,1,1,1,0,7,5,1,5,0,1,0,1,2,0,1,1,0,1
4417,16,0,1,4,0,7,2,1,3,2,4,1,2,0,0,0,1,2,1
4418,24,2,0,0,0,3,2,1,1,0,3,0,1,2,1,1,0,1,0
4419,26,0,1,2,0,0,1,1,3,1,4,1,4,1,0,1,0,3,0
4420,17,1,1,4,1,7,2,0,0,1,2,0,1,0,1,2,1,5,0
4421,28,0,2,0,0,7,3,1,4,2,2,1,4,1,0,1,1,4,1
4422,28,1,0,1,0,3,5,0,0,2,2,0,4,0,0,1,0,2,1
4423,22,2,1,3,0,4,3,1,2,1,2,1,4,1,0,2,1,4,0
4424,28,0,2,0,1,9,5,0,2,1,1,1,5,2,1,0,1,1,0
4425,30,0,2,5,1,9,5,0,3,1,1,1,5,1,0,1,0,1,1
4426,24,2,2,0,1,4,5,1,5,1,2,1,3,0,0,0,1,1,0
4427,18,1,0,0,0,6,4,0,0,2,4,0,3,1,0,1,0,1,1
4428,24,0,0,1,0,6,2,0,3,1,3,0,1,1,1,2,0,4,1
4429,26,0,0,5,0,9,5,0,1,2,1,1,3,2,0,2,1,0,0
4430,22,0,0,1,1,9,4,0,4,2,3,0,3,1,1,2,0,1,1
4431,24,3,0,3,0,6,1,1,5,0,5,0,1,2,1,0,1,2,0
4432,13,0,1,6,0,9,1,1,5,1,1,1,5,2,1,1,0,3,0
4433,23,2,2,0,0,3,5,0,5,0,3,0,4,2,1,0,0,2,1
4434,13,1,0,6,0,9,3,1,3,1,5,1,2,1,0,2,1,4,0
4435,28,2,0,5,0,6,3,1,0,2,1,0,1,1,1,1,0,5,0
4436,23,0,1,1,1,3,5,1,1,0,5,1,5,1,0,1,1,4,0
4437,13,1,2,1,0,8,5,1,3,1,1,1,5,0,1,0,1,4,1
4438,27,1,1,0,0,7,2,0,3,1,2,1,4,2,1,1,1,1,1
4439,16,0,2,0,0,6,5,1,1,1,4,0,5,2,0,1,0,3,0
4440,21,1,1,5,0,8,4,1,4,2,4,1,4,0,1,0,0,3,1
4441,23,2,1,0,1,7,2,0,1,0,2,0,4,0,1,0,0,2,0
4442,12,2,1,3,0,2,3,0,6,0,3,0,4,0,0,1,0,5,0
4443,30,3,0,3,1,0,1,0,2,2,1,1,5,1,0,1,1,4,0
4444,25,3,1,1,0,4,1,0,2,0,2,1,1,0,1,0,0,2,0
4445,27,1,1,2,0,5,1,0,3,0,4,1,3,0,1,0,0,0,0
4446,18,0,2,1,0,3,2,0,3,1,3,1,1,2,1,0,1,0,1
4447,14,3,0,3,0,1,2,1,1,0,5,1,2,0,0,1,1,5,1
4448,24,2,1,3,0,9,5,1,4,1,5,0,3,2,1,2,0,2,1
4449,26,1,0,0,1,5,4,1,4,2,5,0,5,0,0,2,0,1,1
4450,25,0,0,6,0,3,5,1,1,2,3,0,1,1,0,1,1,0,0
4451,13,1,2,0,0,5,5,1,6,2,1,0,1,1,0,2,0,5,0
4452,27,0,1,6,1,1,4,0,4,1,5,0,3,0,0,2,0,3,1
4453,17,0,2,0,1,1,2,0,0,1,5,0,3,2,0,0,1,2,0
4454,17,2,0,5,0,7,2,1,2,1,1,0,5,2,0,2,0,4,0
4455,18,2,1,5,1,4,5,0,2,1,2,0,1,2,1,0,0,1,0
4456,12,0,2,0,0,2,2,0,3,2,1,0,3,1,1,2,1,1,0
4457,20,1,2,6,1,3,3,0,3,1,4,0,2,2,1,2,1,0,0
4458,24,3,2,3,1,9,5,0,0,0,4,0,3,0,0,1,0,2,1
4459,25,1,2,0,0,9,1,0,5,2,5,0,1,0,0,2,1,2,0
4460,12,2,0,3,0,0,5,1,4,0,2,1,5,2,0,2,1,2,1
4461,21,1,0,5,0,3,2,0,0,2,2,1,1,2,0,2,1,5,1
4462,16,2,1,4,1,7,5,1,3,0,2,1,1,0,1,1,0,0,0
4463,26,2,2,4,0,9,4,0,4,0,1,1,1,0,1,1,1,1,1
4464,15,2,1,6,0,8,4,0,0,0,3,1,5,0,1,1,0,5,0
4465,15,1,0,6,0,8,4,0,1,1,5,0,2,2,1,0,0,0,0
4466,30,3,2,5,1,7,2,0,4,0,3,1,5,2,1,0,0,2,0
4467,28,1,0,5,0,2,3,0,4,1,5,0,2,2,0,0,0,4,0
4468,28,1,2,6,0,10,4,0,1,0,5,1,2,1,0,2,1,3,0
4469,30,0,2,3,1,0,3,0,0,2,1,0,3,1,1,1,0,0,0
4470,12,0,1,4,1,10,5,1,2,2,2,0,5,0,1,2,0,0,0
4471,12,0,0,0,0,9,1,1,3,1,2,1,3,2,1,2,1,5,0
4472,22,0,1,3,1,6,4,0,2,0,4,1,1,2,1,0,0,0,0
4473,26,2,1,0,1,8,4,0,3,2,4,0,2,2,0,0,1,2,0
4474,26,3,0,5,0,7,1,0,4,1,4,0,5,0,0,2,1,4,0
4475,15,2,0,5,0,10,1,0,6,0,2,0,1,1,1,2,0,4,1
4476,28,3,2,5,1,6,4,0,4,1,3,1,3,1,1,0,0,5,0
4477,23,3,0,6,1,7,1,0,3,0,3,1,2,2,0,1,1,4,1
4478,12,2,1,5,0,2,1,1,5,0,3,0,4,2,0,2,1,5,1
4479,20,2,0,6,1,6,2,0,4,1,1,0,1,1,1,2,0,4,1
4480,29,1,2,3,0,8,2,1,1,1,2,1,3,1,0,1,1,1,0
4481,29,2,2,1,1,2,4,1,0,1,3,1,2,2,0,0,0,5,0
4482,17,0,1,1,0,7,3,1,6,2,5,1,1,2,0,0,1,2,1
4483,18,1,2,6,0,4,2,0,3,2,3,0,4,1,0,2,1,1,1
4484,25,0,1,5,0,4,5,1,5,2,2,0,1,2,0,0,1,5,0
4485,14,0,2,0,1,10,4,0,1,2,3,0,2,1,1,1,0,5,1
4486,24,0,0,6,1,9,1,1,0,1,2,0,5,1,0,0,0,1,0
4487,23,0,2,2,1,1,3,1,6,0,4,0,5,1,0,2,0,4,0
4488,22,0,1,3,0,1,2,0,6,1,2,0,1,1,1,0,1,3,1
4489,23,2,0,2,0,0,2,1,6,0,4,0,2,0,1,0,1,5,0
4490,13,1,1,5,0,8,2,1,0,2,4,0,4,2,1,1,1,4,1
4491,16,2,0,3,0,3,4,1,2,2,3,1,1,0,0,1,0,5,1
4492,30,1,0,1,1,8,5,1,5,0,1,0,2,0,1,1,0,5,0
4493,25,1,0,4,1,9,1,0,5,2,4,0,1,1,0,1,0,2,0
4494,15,3,1,1,1,5,4,1,5,1,3,0,1,2,0,1,0,2,0
4495,30,0,1,5,1,2,4,0,1,2,5,0,4,0,1,2,1,2,1
4496,29,0,0,1,0,8,3,1,6,0,3,0,2,2,0,2,0,3,0
4497,12,2,2,6,1,1,4,0,1,0,4,0,3,1,0,1,1,4,0
4498,22,0,0,2,0,5,1,0,0,1,2,1,1,0,0,1,0,3,0
4499,14,1,1,2,0,4,1,0,0,2,2,1,4,2,1,2,1,3,1
4500,21,0,0,3,0,3,5,1,5,0,2,1,2,2,0,0,0,3,0
4501,20,1,1,2,0,9,3,0,4,0,4,0,2,2,0,1,1,1,0
4502,30,2,1,5,0,4,2,0,1,1,3,1,4,0,0,0,0,2,0
4503,23,0,0,4,1,2,5,0,5,0,3,0,4,1,0,2,0,1,1
4504,29,1,1,2,1,9,1,0,2,1,5,1,1,1,1,1,1,5,1
4505,16,0,2,6,0,10,5,1,0,1,1,0,5,2,0,0,1,4,0
4506,22,2,0,0,0,5,3,1,1,0,5,0,3,0,1,0,0,0,0
4507,20,3,0,2,1,9,3,0,0,1,1,0,5,0,1,2,1,3,1
4508,17,0,2,4,1,0,3,0,2,0,1,1,1,1,1,2,0,2,0
4509,16,2,0,2,0,6,3,1,2,2,5,1,4,1,1,1,0,0,0
4510,28,1,1,2,0,9,2,0,5,1,3,0,1,2,1,2,1,5,0
4511,22,3,2,6,1,1,2,0,3,2,2,1,5,0,1,2,1,5,0
4512,19,0,2,0,1,3,3,1,0,1,4,1,4,1,0,1,0,5,1
4513,28,3,1,6,0,5,1,1,3,2,3,1,1,0,0,2,0,3,0
4514,22,0,2,4,0,6,5,1,1,2,5,1,5,2,1,2,0,2,1
4515,15,0,0,6,0,6,5,0,6,2,2,1,2,1,0,0,1,3,1
4516,23,0,2,1,0,1,5,1,0,0,2,0,3,2,0,1,0,1,0
4517,28,2,0,2,0,9,4,0,5,1,5,1,1,2,1,0,1,2,1
4518,18,0,0,3,1,5,1,1,3,1,5,1,2,1,0,1,1,1,1
4519,30,2,1,4,1,5,3,0,5,2,3,0,1,1,0,0,1,2,1
4520,24,1,0,6,0,0,1,0,0,2,3,1,1,2,0,1,0,3,0
4521,15,3,2,5,1,2,4,0,3,0,2,0,3,1,0,2,0,3,0
4522,20,1,0,3,0,5,5,0,5,0,1,1,5,0,1,1,0,3,1
4523,30,1,0,2,1,6,4,1,6,1,1,0,4,2,0,0,0,3,1
4524,30,2,0,5,0,1,3,0,1,0,1,1,5,2,1,2,1,1,0
4525,22,3,2,3,1,5,3,0,1,1,4,0,5,2,1,1,1,3,0
4526,14,1,0,1,0,3,3,1,1,0,4,0,5,0,1,2,0,3,0
4527,28,1,1,3,1,4,2,1,3,2,2,0,4,0,0,1,1,5,1
4528,15,1,1,6,0,10,2,1,0,2,5,1,5,1,1,0,0,1,0
4529,17,1,2,1,1,7,5,1,3,2,1,1,5,2,0,2,1,4,0
4530,26,1,2,6,1,1,1,1,1,0,3,0,4,1,1,2,1,5,1
4531,14,1,1,3,0,1,2,1,6,2,1,0,4,0,0,0,1,4,1
4532,12,2,0,6,1,6,1,0,2,0,5,1,4,2,0,1,1,2,0
4533,24,0,0,4,0,10,4,1,5,0,5,1,5,1,1,1,1,4,1
4534,20,3,2,6,1,1,2,0,1,1,2,0,4,1,1,2,0,2,0
4535,28,1,0,1,1,6,1,0,4,2,5,1,1,0,0,0,1,2,0
4536,19,0,1,4,0,10,5,1,2,1,4,1,4,2,1,1,0,5,1
4537,21,2,2,6,1,9,3,0,5,0,2,1,1,2,1,1,1,2,1
4538,25,2,0,5,0,5,5,1,6,2,4,0,5,2,1,1,0,5,0
4539,30,1,2,3,1,0,4,1,6,0,1,1,2,2,1,2,0,0,1
4540,12,3,2,5,0,1,4,0,1,1,4,1,5,0,1,2,1,4,0
4541,15,3,2,2,1,1,5,0,6,1,4,0,5,0,1,0,0,4,0
4542,16,0,2,6,0,2,5,0,2,2,4,0,3,1,1,1,0,3,1
4543,24,3,1,1,0,0,4,0,6,2,4,0,3,0,1,0,0,4,0
4544,27,3,0,4,0,1,3,1,5,1,1,0,5,1,1,1,1,5,1
4545,22,1,0,2,1,2,4,1,3,2,2,0,5,1,1,0,0,0,1
4546,21,2,2,6,0,7,4,0,1,1,3,0,1,2,0,0,0,1,1
4547,25,0,2,5,1,9,1,1,2,1,3,0,3,1,0,0,0,5,1
4548,25,3,2,6,1,2,2,1,3,1,1,1,3,1,1,0,0,5,0
4549,17,1,1,5,0,10,2,1,4,2,5,1,4,0,0,2,0,2,1
4550,15,0,1,2,0,7,1,1,6,0,1,1,2,1,0,1,1,3,1
4551,19,2,2,2,1,1,3,1,3,0,1,1,4,1,0,2,0,2,0
4552,25,3,2,3,1,1,5,0,0,2,3,1,5,1,1,2,0,2,0
4553,22,3,1,6,0,0,1,0,0,0,2,1,3,1,0,2,0,5,1
4554,18,0,0,0,1,1,5,1,4,1,2,0,1,0,1,0,0,3,1
4555,27,0,2,0,0,8,1,0,1,2,2,1,2,0,1,2,0,1,1
4556,21,0,2,3,0,7,3,1,3,0,2,0,4,1,1,1,0,0,1
4557,19,0,1,0,0,8,2,0,6,2,4,1,5,0,1,1,1,0,1
4558,16,3,0,2,1,9,1,1,6,1,3,1,2,2,0,1,1,1,0
4559,23,1,2,5,0,4,4,0,0,2,3,1,5,2,1,2,1,1,1
4560,15,0,0,1,0,4,4,1,5,0,4,1,1,1,0,1,1,3,0
4561,13,3,1,2,1,9,1,0,2,0,2,0,1,1,0,1,0,0,0
4562,22,1,0,3,1,0,1,1,1,2,5,0,2,0,0,0,0,1,1
4563,15,3,2,2,1,4,1,0,4,0,5,1,4,1,0,0,1,4,1
4564,29,2,2,3,1,10,4,1,1,2,5,0,5,1,0,0,0,4,1
4565,23,2,0,3,0,10,5,1,5,2,3,1,4,0,0,0,1,5,0
4566,19,2,2,0,0,6,4,0,5,2,2,1,2,1,1,0,0,2,1
4567,26,0,1,1,1,6,5,1,2,0,3,1,3,0,1,0,0,1,1
4568,19,2,0,6,1,5,5,0,4,2,4,0,5,0,1,0,1,2,0
4569,18,0,2,2,1,6,5,1,5,1,1,1,2,1,0,1,0,2,1
4570,15,1,1,3,0,7,1,1,1,2,5,1,5,1,1,0,1,4,1
4571,25,0,0,4,1,8,3,1,2,0,5,1,2,0,1,2,1,1,1
4572,12,0,2,4,1,4,4,1,3,0,4,0,4,2,1,2,0,4,0
4573,18,3,2,6,1,8,1,1,4,1,3,0,1,2,1,1,0,1,0
4574,22,1,1,3,1,8,1,0,5,1,4,1,2,2,1,1,1,1,1
4575,16,1,1,0,0,3,3,1,4,1,5,0,4,0,0,0,1,2,1
4576,14,1,2,1,0,1,1,0,4,0,3,1,3,0,1,1,0,0,0
4577,27,1,2,0,1,4,5,0,1,1,3,0,4,0,0,1,1,2,1
4578,22,1,2,4,1,3,2,1,0,1,5,0,3,0,1,0,1,0,1
